index	word	definition	morphology_type
12780	தொந்தரவுசெய்	பொருட்களை சீண்டுவது அல்லது மாற்றுவது
12783	தள்ளிவை	தள்ளிவை, விலக்கு
12785	கிச்சுகிச்சுமூட்டு	பரிகாசத்திற்காக செய்வது
12793	உட்காரவை	உட்காரும் வேலையை மற்றவர்கள் மூலமாக செய்வது
12794	மக்கள்அபிப்பிராயம்	மக்களின் விருப்பம்
12801	நார்சத்துள்ள	நாம் உண்ணும் உணவில் இருக்கும் செரிக்கப்பட முடியாததும், மலத்தை எளிதில் வெளியேற்ற உதவுவதுமான பொருள்.
12820	நூற்குண்டு	கட்டட வேலையில் செங்குத்தான அமைப்பைச் சரிபார்க்கப் பயன்படுத்தும் நூலில் உலோகக் குண்டை உடைய சாதனம்
12854	தானம்கொடுக்கிற	பிறருக்கு நன்மை செய்யும் நோக்கத்தில் தன்னிடம் இருப்பதை அல்லது தன்னால் முடிந்ததை எந்தவிதப் பயனையும் எதிர்ப்பார்க்காமல் பிறருக்கு வழங்குதல்
12870	வேருடன்களைதல்	ஒன்றை இல்லாமல் செய்தல்.
12871	ஒன்றிப்போ	நான்கு பக்கமும் சூழ்ந்து ஒட்டியிருப்பது
12875	சவாரிசெய்த	ஒரு பொருள் மேல் ஏறுவது அல்லது அமர்ந்திருப்பது
12889	எதிர்தாக்கம்	எதிர் திசையின் விளைவு
12893	பகுபோஜன்	திருமணத்திற்கு பின்பு புதிய மருமகளுக்கு கொடுக்கப்படும் ஒரு உணவு
12899	நகரமங்கை	ஆடுதல் - பாடுதல் மூலமாக மக்கள் மூலமாக தேர்ந்தெடுக்கப்பட்ட அழகான பெண்
12901	சிலம்பக்கார	சிலம்பக்கார
12904	உதைபடுகிற	பெரும்பாலும் உதைவாங்குகிற அல்லது தாக்குகிற
12909	மாநிறநபர்	மாநிற நபர்
12910	குன்தல்	குன்தல்
12911	குன்தல்	குன்தல்
12919	தொற்றுத்தடை	நோயாளி, விலங்கு முதலியவற்றிலிருந்து நோய் பரவாமல் இருப்பதற்காக செய்யப்படும் ஒன்று
12929	தாம்ஜாம்	தேவையில்லாமல் மேலும் காண்பிக்கும் நோக்கத்தினால் வைக்கப்படும் பொருள்
12940	கௌன்ச்கொடி	பீன்சை போலிக்கும் ஒரு வகை கொடி
12941	கௌன்ச்	அவரைக்காயைப் போலிருக்கும் ஒரு காய்
12952	வசூலி	மற்றொருவர் மூலமாக தங்களுடைய பணத்தை அல்லது பொருளை எடுத்துக்கொள்ளுதல்
12960	காலடிசத்தம்	வேகமாக காலை வைப்பதினால் வரும் சத்தம்
12977	தூக்குமாட்டுதல்	கழுத்தில் கயிற்றை மாட்டி இறக்கும் செயல்
12994	பொருமு	ஆத்திரம், வெறுப்பு, பொறாமை முதலியவற்றின் காரணமாக ஏற்படும் மனப்புழுக்கம்
12997	மக்கள்ஆதரவு	மக்களின் ஒத்துழைப்பு
13000	?????????புற்கள்	நீர் பகுதிகளில் அருகருகில் முளைக்கக்கூடிய ஒரு வகை புல்
13006	காபுல்காரர்	காபுலில் வசிப்பவன்
13010	டர்பனோடுள்ள	டர்பனுள்ள
13011	கிங்கிரி	சிறிய நரம்பிசையைப் போலுள்ள ஒரு கருவி
13023	கண்டெடு	கண்டெடு, வெளிக் கொண்டு வா
13034	தொலைநோக்கியின்மை	தொலைவில் உள்ள பொருள்களைத் தெளிவாகப் பார்ப்பதற்கு ஏற்ற வகையில் ஆடிகள் பொருந்திய குழல் வடிவக் கருவி இல்லாத நிலை.
13035	ஒளிபுகுதல்	ஒளி ஊடுருவ முடியாதநிலை
13039	வெள்ளைஅடித்தல்	சுவற்றில் சுண்ணாம்பு அல்லது வெள்ளை நிறப் பூச்சை பூசுதல்
13041	பதர்தன்மை	பதராக இருக்கும் நிலை அல்லது தன்மை
13048	விழுந்தோடு	விழுவதால் ஓடுவது
13050	சுமக்கச்செய்	சுமக்கும் வேலையை மற்றவர்கள் மூலமாக செய்வது
13052	கீழேவிழுந்தான்	மேலிருந்து கீழே வரும் செயல்.
13060	மாமிசத்துண்டு	வெட்டப்பட்ட மாமிசம்
13062	வியர்வைசிந்து	மிகவும் அதிகமாக உழைப்பது
13066	விருந்தளிப்பவன்	விருந்தினரை உபசரிக்கக்கூடிய ஒருவன்
13067	பரிசு???????????????????????	விருந்தினருக்கு கொடுக்கும் தகுதியுள்ள பொருள்
13079	சதையடைப்பு	மாமிசத்திலான முடிச்சு
13088	ஆடைஅணிந்த	உடை உடுத்திய நிலை.
13089	அணியத்தகுந்த	அணியத்தகுந்த, உடுத்தத்தகுந்த
13091	அணியத்தகுந்த	அணியத்தகுந்த, உடுத்தத்தகுந்த
13094	பந்தயப்பணம்	சூதாட்டத்தில் தோற்றவன் வென்றவனுக்கு தரும் பணம்
13099	பழுதுதாதல்	மோசமான விளைவுகளை ஏற்படுத்துவது.
13105	விவசாயி??????????????	தானியத்தைப் பெற்றுக் கொண்டு வயலில் கூலி வேலை செய்யும் ஒரு விவசாயிகூலியின் முறையில் தானியத்தை எடுத்துக் கொள்ளும் வயலில் வேலை செய்யக்கூடிய ஒரு விவசாயி
13107	வெளிநாட்டுகடிதம்	வெளிநாட்டிலிருந்து அனுப்பக்கூடிய ஒரு அஞ்சல் கடிதம்
13109	தடங்கல்செய்பவர்	தடையை ஏற்படுத்துவர்
13129	கெட்டநடத்தையுள்ள	தீய நடத்தைக் கொண்ட
13144	மெல்லியவட்டத்தட்டு	பருமனாகவோ தடித்ததாகவோ இல்லாத வட்டவடிவமுள்ள குறைந்த அளவு கனமுள்ள உலோகத்துண்டு.
13156	பீமபலாசி	இருபத்தியோரு அடியிலிருந்து இருபத்திநான்கு அடி வரை பாடப்படும் சம்பூர்ண ஜாதியின் சங்கர ராகம்
13162	செரிப்பழம்	சிவப்பு நிறத்தையுடைய வட்ட வடிவமான பெரிய கொட்டையையுடைய ஒரு சிறிய பழம்
13166	ராமலீலை	ஸ்ரீ கிருஷ்ணரின் ராமலீலை அபிநயம்
13172	பாலம்கீரை	ஒரு வகை பெரியக் கீரை
13190	குங்குமப்பூவினாலான	குங்குமப்பூ சம்பந்தப்பட்ட
13201	வத்தியாசூரன்	கம்சனால் அனுப்பப்பட்ட ஒரு அசுரன்
13202	மௌரியக்காலம்	மௌரிய ராஜாக்களின் ஒரு காலம்
13207	மெருகெண்ணெய்	மலரின் எண்ணெயில் இருந்து தயாரிக்கப்படும் பொருள்
13218	கம்பளித்துணி	மிகவும் சூடாக இருக்கும் காஷ்மீர், அல்மோடா முதலிய மலைப்பிரதேசத்தில் பயன்படும் உள்ள நூலிலான துணி
13221	நினைவாற்றலில்லாத	நினைவு இல்லாதது
13222	சொர்கமான	சொர்கமான
13232	சிரத்தாவான்	மதத்தின் மீது பக்தி வைக்கக்கூடிய நபர்
13276	சேனைத்தொடர்பான	சேனையினுடைய அல்லது படைத்தொடர்பான
13279	நிரங்காரி	கடவுளின் நிரங்கார் தோற்றத்தை வணங்கக்கூடிய ஒரு பாதை அல்லது வழி
13283	பிளாஸி	பிரிக்கப்பட்ட கிழக்கு வங்காளத்தின் ஒரு பகுதி
13286	சௌலாயி	ஒரு வகை கீரை
13311	பிரபுத்துவமுறை	இங்கிலாந்து உள்ளிட்ட சில ஐரோப்பிய நாடுகளில் சமூகத்தில் அல்லது அதிகாரத்தில் உயர்ந்த இடத்தை வகிப்பவர் செய்யும் ஆட்சி முறை
13312	பிரபுத்துவமுறை	இங்கிலாந்து உள்ளிட்ட சில ஐரோப்பிய நாடுகளில் சமூகத்தில் அல்லது அதிகாரத்தில் உயர்ந்த இடத்தை வகிப்பவர் செய்யும் ஆட்சி முறை
13340	அவிழ்க்கக்கூடிய	மிகவும் கடினமான அல்லது நல்ல உறுதியான
13341	லிசோடா	ஒரு உருண்டை வடிவத்திலுள்ள மரம்
13342	ரமைனி	ஒன்றில் இரண்டு அடி மற்றும் நான்கு அடி இருக்கும் கபீர்தாஸின் மூன்று இலக்கியத்தில் ஒன்று
13350	தீயபொருள்	தீய பொருட்களை தீண்டுதல்
13352	தொடத்தகாதவை	தார்மீக மற்றும் சமுதாய நோக்கத்தினால் ஏதாவது ஒரு தொடக்கூடாததை தொடாமல் இருக்கும் செயல்
13361	சரஜிபாரி	பிராமணர்களில் ஒரு ஜாதி
13362	கான்யகுப்ஜ்	கான்யகுப்ஜ் தேசத்து பிராமணன்
13363	கான்யகுப்ஜ்	தற்பொழுது கான்யகுப்ஜவர் அருகில் வசிக்கும் ஒரு பழங்கால எல்லை
13364	கான்யகுப்ஜ்	கான்யகுப்ஜ தேசத்துவாசி
13376	போஜனப்பிரியம்	நல்ல சுவையான உணவு சாப்பிடக்கூடிய ஒரு முறை
13383	பிரதிஷ்டையான	திரு உருவத்தை ஒரு இடத்திலிருந்து நகர்த்தி வைக்க அல்லதுஅதற்கு பதிலாக வேறு திரு உருவத்தை மீண்டும் அதே இடத்தில் நிறுவுவது
13396	களைப்படையக்கூடிய	களைப்படையக்கூடிய
13414	முக்தியளிப்பவர்	உலகவாழ்க்கை என்ற கடலினை கடக்க வைக்கும் நபர்
13422	பெரியகாற்றாடி	அளவில் பெரிதான ஒரு சட்டத்தின் மீது துணி அல்லது காகிதம் ஒட்டப்பட்டு வால் போன்ற நீளமான பகுதி சேர்க்கப்பட்டு நூலின் மூலமாகக் காற்றில் பறக்க விடப்படும் ஒரு விளையாட்டுப் பொருள்.
13432	மீனின்தோல்	மீன் போன்ற விலங்குகளின் கணமான மேற்பரப்பு.
13437	மனோதத்துவஅறிஞர்	மனதைப் பற்றி அறியும் அறிவியலைப் படித்தவர்
13439	ஒத்தடம்கொடு	வெப்பத்தையோ அல்லது சூட்டையோ கொடுக்கக்கூடிய பொருளைக் கொண்டு அடையப்பெறும் ஆதாயம்
13441	திகைத்துவிடு	நின்றுவிடுவது அல்லது ஸ்தம்பித்துபோவது
13447	நிலைத்துவிடு	(மனதில்) உறுதி இருப்பது அல்லது பழுத்திருப்பது
13448	உறுதியாயிரு	அவர்களில் விவாதம் இருப்பது
13457	அமைதிக்கொள்	அமைதி காத்தல்
13460	தாமரைக்கூட்டம்	தாமரைக்கூட்டம்
13461	சிறுதாமரை	சிறுதாமரை
13467	ஹிமாலயப்புத்ரி	இமயமலையின் மகளாக கருதப்படும் துர்க்கையின் ஒன்பது தோற்றங்களில் ஒன்று
13470	குஷ்மாண்டினி	துர்க்கையின் ஒன்பது தோற்றங்களில் ஒன்று????????????
13475	சித்தித்தாத்ரி	அனைத்து வகையான நிறைவுகளையும் வெளிப்படுத்தும் ஒன்பது ரூபங்களில் ஒன்று
13483	அதிகஆனந்தம்	ஆனந்தத்தின் எல்லை.
13501	யுத்தநீதி	யுத்தம் அல்லது போர் செய்யும் நீதி
13517	வாரியிறை	கை அல்லது வேறொரு பொருளினால் நீரை வெளியேற்றுவது
13527	அளவுக்குவளை	அளக்கும் பாத்திரம்
13532	கல்குருணை	மாவில் காணப்படுகிற நுண்ணிய கல், மண் முதலியவற்றின் குருணை
13533	நரநரவென்றுமெல்	கல், மணல் முதலிய பொருட்களை மெல்லும் போது ஏற்படும் சத்தம்
13542	சங்குவடிவம்	இதன் ஒரு முனை வட்டமாகவும் மற்றொரு முனை நுண்ணிய புள்ளியின் விதமாக இருக்கும் ஒரு வடிவம்
13545	பதவிவகிக்கிற	தானோ மற்றவரோ இருக்கும் அல்லது செயல்படும் விதம் சரியானது என்ற மன உறுதி.
13550	திரிஜிட்டா	அசோக வனத்தில் சீதாவிற்கு அருகில் இருந்த ஒரு ராட்சசி
13582	உவர்மண்ணான	உப்புத் தன்மை நிறைந்ததும் துணியை வெளுக்கப் பயன்படுத்துவதுமான ஒரு வகை வெள்ளை நிற மண்
13594	நமப்பு	ஈரமாக இருக்கும் செயல்
13617	துறட்டி	மேல் முனையில் கொக்கி போன்ற சாதனம் பொருத்தப்பட்ட நீண்ட கம்பு
13638	நூல்வெளியிடுபவர்	நூலை எழுதி வெளியிட்டவர்.
13644	துப்பறிபவர்	தேடுதல் வேலைச் செய்பவன்
13648	தாழ்தல்	குறையும் நிலை
13656	கல்பதிப்பவர்	இரும்பின் மீது தங்க வெள்ளியில் கல் பதிப்பவர்
13670	இயந்திரஅறை	இயந்திரங்கள் வைக்கப்படும் அறை
13678	பதிநான்காவது	எண்ணிக்கையில் பதினைந்தாவது இடத்தில் வருவது.
13693	இருபத்திமூன்றாவது	இருபத்திஇரண்டு என்ற எண்ணுக்கு அடுத்த எண்
13694	இருபத்திநான்காவது	இருபத்திமூன்று என்ற எண்ணுக்கு அடுத்த எண்
13695	இருபத்திநான்காவது	இருபத்திமூன்று என்ற எண்ணுக்கு அடுத்த எண்
13705	அமைதிதரக்கூடிய	அமைதி கொடுப்பவன்
13706	முத்துநிறமுடைய	முத்தைப் போன்ற வண்ணத்தை உடையது
13711	இருப்பத்தொன்பது	இருபத்தெட்டு என்ற எண்ணுக்கு அடுத்த எண்
13721	முப்பத்திரெண்டாவது	முப்பத்தொன்று என்ற எண்ணுக்கு அடுத்த எண்
13724	முப்பத்திமூன்றாவது	முப்பத்திரண்டு என்ற எண்ணுக்கு அடுத்த எண்
13750	நாற்பத்திரெண்டாவது	எண்ணிக்கையில் நாற்பத்திரெண்டாவது இடத்தில் உள்ளது
13756	நாற்பத்திமூன்றாவது	எண்ணிக்கையில் நாற்பத்தி மூன்றாவது இடத்தில் வரக்கூடியது
13757	நாற்பத்திநாலு	நாற்பதுடன் நான்கு சேர்ந்தால் கிடைக்கும் எண்
13766	ஐம்பதாவதான	பத்தின் ஐந்து மடங்கைக் குறிக்கும் எண்
13769	நீந்துபவர்	நீரில் மிதப்பதற்காக அல்லது குறிப்பிட்ட திசையில் செல்வதற்காக கை, கால்களை அசைத்து நீரைத் தள்ளுதல்
13776	கருவூலத்தலைவன்	கஜானாவின் அதிகாரிப் பதவி
13777	அழிந்துபோ	மனிதரில்லாமல் இருப்பது
13786	நேர்குத்துக்கோடான	நேர்குத்துக்கோடு வரைதல்
13802	தரகாசுரன்	சிவனின் புத்திரன் கார்த்திகேயனின் கையால் கொல்லப்பட்ட ஒரு அசுரன்
13815	கெட்டஎண்ணம்	ஒருவருக்குத் தீமை, கெடுதல் செய்கின்ற எண்ணம் இருக்க வேண்டாம்
13823	மூன்றுசக்கரவண்டி	மூன்று சக்கரங்களை உடையதும் பயணத்திற்கு ஏற்றதுமான வாகனம்.
13830	சிறுவிலங்கு	சிறு விலங்கு
13836	நமாஜை	இதன் மேல் உட்கார்ந்து நமாஜ் படிக்கும் ஒரு துணி
13840	சிறுகூடை	மவுஞ்சு புல்லிலான ஒரு சிறு கூடை
13844	இராணுவப்பகுதி	நாட்டைக் காப்பதற்காக கைப்பற்றுவதற்காகவும் பயிற்சியளிக்கப் பட்ட படைகளின் தொகுப்பு.
13860	கவாட்டோட்டி	ஒன்றினுடைய பூ வெண்மையாகவும் மற்றும் நீல நிறமாகவும் இருக்கும் ஒரு வகைக் கொடி
13863	கீழேபோடு	உயரத்திலிருந்து அல்லது ஏதேனும் ஒரு நிலையிலிருந்து கீழ் நோக்கிச் சென்று ஒன்றில் படுதல், விசையோடு தரையில் சாய்தல்
13865	விழச்செய்	நீரோட்டத்தை சரிவின் பக்கமாக எடுத்துச் செல்வது
13871	மைதில்	மைதிலி பிரதேசத்தை சேர்ந்த பிராமணன்
13877	தூபக்கால்	தூபம் வைக்கப்படும் ஒரு சிறிய பாத்திரம்
13884	பாகட்	இந்தியாவில் அனைத்து பகுதிகளிலும் காணப்படும் ஆலமரத்தைப் போலிருக்கும் ஒரு பெரிய மரம்
13886	களைஎடு	களை எடுக்கும் வேலையை மற்றவர்கள் மூலமாக செய்வது
13889	குட்தாணி	வறுத்த அரிசி கோதுமையை வெல்லத்தில் கலந்து உருவாக்கப்பட்ட ஒரு லட்டு
13893	வைஷியர்	இந்திய ஆரியர்களின் நான்கு சாதிகளில் மூன்றாவது
13897	சிடுசிடுத்தல்	சிடுசிடுக்கும் செயல்
13899	தோட்டிச்சி	அசுத்தத்தை அகற்றக்கூடிய பெண்
13904	தெய்வக்கடன்	தெய்வக்கடன்
13906	பங்குனிகாற்று	புழுதி நிறைந்த பங்குனியில் வீசக்கூடிய வேகமான காற்று
13908	சோனொலி	ஒருவகை புதர்
13914	பர்ஷர்	கப்பலின் பணியாட்களுக்கு சம்பளத்தை பகிர்ந்தளிக்கக்கூடிய அதிகாரி
13923	தத்துவசாஸ்திரமான	உலகத்தின் அல்லது மனிதனின் இருப்பிற்கான அர்த்தத்தை அறிந்து வெளிப்படுத்தும் கோட்பாடு
13928	எடைபோடுபவன்	எடை போடும் தொழிலாளி
13929	கல்பதிப்பவர்	மோதிரத்தில் கற்களை பதிக்கும் ஒரு நபர்
13938	திரும்பத்தரப்பட்ட	திரும்பத்தரப்பட்ட
13944	ஒத்திப்போடு	முடிவு செய்யப்பட்டதிலிருந்து மேலும் சில காலம் வரை தள்ளிப்போட்ட நிலை
13949	தள்ளிவை	விலக்கும் வேலையை மற்றவர்கள் மூலமாக செய்வது
13951	நெசவுசாதி	துணி நெய்வதற்கு பயன்படும் ஒரு ஜாதி
13957	சக்காவல்	குதிரையின் முன்னங்கால்களில் எலும்பு துருத்தியிருக்கும் ஒரு நோய்
13964	தூர்வாறல்	தோண்டும் தொழிலாளி
13966	காய்ந்துபோ	வெப்பத்தால் ஈரப்பசை இல்லாமல் போதல்
13969	உறுதிபூண்	(மனதில் ) உறுதி  இருப்பது
13978	சக்கரைவள்ளிக்கிழங்கு	ஒரு வகை இனிப்பான கிழங்கு
13979	புதருள்ள	புதருக்கு சமமான அல்லது சிறிய புதருள்ள
13980	ரன்பாங்க்ரா	படைவீரன்
13983	லாபமடைகிற	லாபம் காண்கிற
13993	மணால்	ஒருவகை அழகான கால்களை உடைய பறவை
13996	நுழையச்செய்	ஏதாவதொரு குறிப்பிட்ட எல்லை, இடம் முதலியவற்றின் உள்ளே செல்வது
14001	பாராவண்டி	பொருள்,பழம்,காய்கறி முதலியவற்றை சுமக்கக்கூடிய குதிரை வண்டி
14015	பிசை	நீர் சேர்த்து கைகளால் அழுத்துவது
14021	பிசை	பிசையும் வேலை இருப்பது
14024	கட்டிப்புரள்	சண்டையிடுவதற்காக ஒருவர் மற்றொருவரைத் தழுவுதல்
14030	தெய்வசித்தி	தெய்வசித்தி
14064	அகராதியியலாளர்	சொற்களை அகர வரிசையில் திரட்டி அதற்கு அர்த்தம் கொடுப்பவர்
14068	கிரேபைட்	பிளைக் லெட் என கூறப்படும் கார்பனின் ஒரு நகல்
14076	கன்னவீக்கம்	கன்னங்களின் உள்ளே வீக்கம் இருக்கும் ஒரு நிலை
14082	ஆத்மதிருப்தியான	நினைத்தது நிறைவேறியதால் அல்லது தேவையானது கிடைத்தால் மனம் அடையும் நிறைவு
14084	ஊர்சபை	சில சிறப்பான காரியத்திற்காக தீர்மானிக்கப்பட்ட சில கிராமங்களும் காலனிகளும் இணைந்த குழு
14086	காப்பிஅடி	குறிப்பிட்ட முறையில் நகலெடுப்பது
14090	கர்வம்கொள்	பகட்டை அல்லது திமிரைக் காண்பிப்பது
14093	முளைவிட்டதானியம்	ஊறவைத்த தானியம்
14095	பரிசோதித்துக்கொள்	பரிசோதனை செய்யும் வேலையை மற்றவர்கள் மூலமாக செய்வது
14097	மதிப்பீடுதல்	மதிப்பீடுவதற்கான ஊதியம்  அல்லது கூலி
14100	பேரதிகாரம்அளிக்க	வகிக்கும் பதவியாலோ முடிவுகளை எடுப்பதற்கும் செயல்படுவதற்கும் ஆணை பிறப்பிப்பதற்குமான உரிமை அல்லது சக்தி
14102	யௌவனமான	இளமையின் வனப்பு
14109	அங்கோடா	ஒரு வகை சிறிய நங்கூரம்
14112	பட்டாணியுள்ள	ஒன்றில் பட்டாணி கிடைப்பது
14116	ஹோலிப்பாட்டு	பங்குனியில் விளையாடக்கூடிய ஒன்று
14120	ஹிம்டி	ஒருவகை கடினமான வேலைப்பாடு செய்யும் மொத்தமான நூல்
14124	சோம்பல்முறி	உடல் அங்கங்களை நீட்டுதல் அல்லது பரப்புதல்
14128	குமுட்டிஅடுப்பு	பொற்கொல்லரின் அடுப்பு
14130	குமுட்டிஅடுப்பு	நெருப்பு வைக்கும் பாத்திரம்
14132	அங்குஸ்தானம்	கையில் அணியும் ஆபரணத்தில் ஒரு வகையான மோதிரம்
14133	வேற்றுவம்சத்தவர்	வேற்று வம்சத்தைச் சேர்ந்த மனிதன்
14138	துடைத்துவிடு	ஈரமானப் பொருளை சுற்றி உடலைத் துடைப்பது அல்லது சுத்தம்செய்வது
14139	சோப்புப்பெட்டி	சோப்பு வைக்கும் பாத்திரம்
14144	பழுக்கவை	பழத்தை தவிட்டில் புதைத்து பழுக்க வைப்பது
14145	பாதுகாத்துக்கொண்டிரு	ஒருப் பொருளை மேற்பார்வை செய்வது
14146	பழுத்திரு	பழங்களை தவிட்டில் வைத்து பழுக்க வைப்பது
14149	மிதிக்கச்செய்	மிதிக்கும் வேலைகளை மற்றவர்கள் மூலமாக செய்வது
14150	கலப்பைக்கூலி	தொழிலாளிக்கு பதிலாக ஏர் மற்றும் காளைக்குக் கொடுக்கப்படும் கூலி
14151	கலப்பைக்கூலி	தொழிலாளிக்கு பதிலாக ஏர் மற்றும் காளைக்குக் கொடுக்கப்படும் கூலி
14158	கால்கண்டைத்	கறுப்பு கோடுகளை உடைய விசமுள்ள பாம்பு
14160	காளிதஹன்	ஒன்றில் காளி என்ற நாகம் இருக்கும் பிருந்தாவனத்தின் யமுனையின் ஒரு கரை
14166	ஆங்கிலேயத்துவம்	ஆங்கிலேயரின் வழக்கம்
14171	பீகார்வாசி	பீகார் மாநிலத்தில் வசிப்பவர்
14173	அஞ்சர்	வாயிலுள்ள ஒரு வகை நோய்
14174	மையிடு	கண்களில் மை தீட்டுவது
14175	மையிடு	கண்களில் மைத் தீட்டுவது
14177	அஞ்சுபார்	மருந்தாக பயன்படும் ஒரு வகைச் செடி
14179	நிலாவெளிச்சமான	சூரியன், சந்திரன் அல்லது விளக்கு போன்றவற்றிலிருந்து வரும் ஒளி
14185	ராணியினுடைய	ராணி தொடர்புடைய
14189	சண்ட்ரசா	ஒரு வர்ணவிருந்தா
14195	விரலடை	இரண்டு விரல்களுக்கு இடையிலான பகுதி
14202	உமிநீக்கு	தானியங்களிலுள்ள தோலை நீக்குதல்
14204	அடையாளங்கொள்	அறிவோடு அறிவது
14208	அலைந்துதிரி	ஒன்றைத் தேடி நேரம் செலவிட்டு பல இடங்களுக்குப் போதல், சுற்றித்திரிதல்
14209	யோகியமற்ற	செய்வதற்கு லாயக்கற்ற அல்லது யோகியமற்ற
14213	வளைந்தகைத்தடி	ஒன்றின் முனை வளைந்திருக்கும் ஒரு குச்சி
14215	வில்வக்காடு	வில்வ மரங்கள் அதிகமாக இருக்கும் காடு அல்லது வனம்
14217	முட்டையிடக்கூடிய	ஒன்றினுடைய வயிற்றில் முட்டை இருப்பது
14219	குனைன்	சிங்கோனா மரப்பட்டையிலிருந்து இந்த சத்தை எடுக்கக்கூடிய ஒரு மரம்
14220	உப்புப்பொருள்	உப்பினைக் கொண்ட ஒரு பொருள்
14236	நூல்மட்டம்	தச்சர், பொற்கொல்லர், கொத்தனார் முதலியோரின் ஆயுதம்
14237	பத்தர்சட்டா	ஒரு வகை பாம்பு
14238	சௌரிமீன்	மத்திய வடிவத்தையுடைய ஒரு மீன்
14240	ஆம்டா	நாவல்பழத்தின் வடிவத்தைப் போலிருக்கும் ஒரு உண்ணுகிற பழம்
14243	கண்ணில்லாதவன்	கண் பார்வையற்ற நபர்
14250	ஹைட்ரோபோபியா	நோயாளிக்கு நீரைக் கண்டால் பயம் ஏற்படும் நாய் கடிப்பதினால் ஏற்படும் ஒரு விஷக்கிருமியுள்ள நோய்
14261	ராஜபோகம்	பாலிலான ஒரு வகை சிறந்த இனிப்பு
14264	சேம்பன்	ஒரு வகை வெளிநாட்டு மது
14267	திருதராஷ்டர்	திருதராஷ்டர்
14268	திருதிராஷ்டிர	ஒன்றில் மாநிலம் மாறாமல் இருப்பது
14269	திருதராஷ்ட	திருதராஷ்ட
14270	திருதராஷ்ட	திருதராஷ்ட
14271	திருதராஷ்டர்	திருதராஷ்டர்
14272	திருதராஷ்டர்	திருதராஷ்டர்
14279	இந்திரதியூமன்	காசியிலுள்ள ஒரு ராஜா
14280	விதையடி	விலங்குகளுக்கு விதையடிப்பது
14291	சுருதுகீர்த்தி	இராஜா ஜனகரின் மிகச் சிறிய பெண்
14292	வாரிசில்லாதவர்	குழந்தை இல்லாமலே இறந்துபோகக்கூடிய ஒரு நபர்
14298	பச்டா	ஒரிசா மக்கள் கடவுளின் முன்னே பாடப்படும் ஒரு பாட்டு
14312	பில்கியா	மஞ்சள் தன்மையுடன் இருக்கும் ஒரு சிறிய பறவை
14315	அக்பரி	ஒரு வகை இனிப்பு
14321	பீப்ராமூல்	பீப்பல் என்ற கொடியின் வேர்
14330	பாண்டுகம்பல்	பாண்டு நிறத்தில் இருக்கும் ஒரு கல்
14331	அரசமரக்காடு	அரசமரக்காடு
14332	அரசப்பழம்	அரச மரத்திலுள்ள பழுத்த பழங்கள்
14336	சீழ்வடி	சீழ்வடிவது
14338	பழையனவாகு	பழசாகியிருப்பது
14343	மசாஜ்செய்	தேகத்தைப் பிடித்துவிடுதல்
14353	ரசோலா	கண்களுக்கு மேலே புருவங்களுக்கு அருகில் பெரிய கட்டி ஏற்படும் ஒரு நோய்
14356	வாழைமரத்தைப்போன்ற	ஒருவருடைய முழங்கைகள் வாழை மரத்தைப் போல் இருப்பது
14363	மலீஸ்	உளியைப் போலிருக்கும் பொற்கொல்லரின் ஒரு கருவி
14364	கசோந்தி	மழைக்காலத்தில் முளைக்கும் ஒரு செடி
14374	கோராத்துணி	ஒரு வகை முரட்டுத் துணி
14378	அல்கோஜ்	பேனாவைப் போலுள்ள வாய்ப்பகுதி உள்ள ஒரு வகைப் புல்லாங்குழல்
14379	இஸ்ராஜ்	நரம்பிசைக் கருவியைப் போலிருக்கும் ஒரு வாத்தியம்
14380	பைன்ஜோ	கிடாரைப் போலிருக்கும் ஒரு வகை நரம்பிசைக்கருவி வாத்தியம்
14385	நவகோடா	மூன்று மூன்று சீட்டுகள் மூலமாக விளையாடப்படும் மூன்று நபர்கள் மூலம் விளையாடப்படும் ஒரு வகை சூதாட்டம்
14387	களைத்துபோன	களைப்பிற்கு சமமான பலவீனமாக இருப்பது
14393	வலைவலையான	கயிறு, இழை, கம்பி, ஆடை போன்றவற்றால் ஒரே அளவிலான இடைவெளி விட்டுப் பின்னப்பட்ட அல்லது இடைவெளியோடு தயாரிக்கப்பட்ட சாதனம்
14395	நூற்கண்டாக்கு	நூல் அல்லது கயிற்றை உருண்டையான முறையில் சுற்றுவது
14397	பபோடன்	ஒரு வகைச் செடி
14398	விசமில்லாத	ஒன்று விசத்தின் பாதிப்பு இல்லாமல் இருப்பது
14399	நசீகா	ஒன்றினால் மென்மையான மண்ணில் உழப்படும் ஒருவகை ஏர்
14403	துதாரா	இதில் இரண்டு கம்பிகள் இருக்கும் சித்தாருக்கு சமமாக வாசிக்கக்கூடிய ஒரு கருவி
14404	நுரைத்துப்போ	ஒரு திரவப்பொருள் அழுகிப்போவது அல்லது கெட்டுப்போவது
14405	பஜர்கட்டி	குதிரையின் காலில் ஏற்படக்கூடிய ஒரு வகை கொப்புளம்
14406	ராஜப்பல்	பற்களில் பெரிதாக இருக்கும் பற்களுக்கிடையிலுள்ள ஒரு பல்
14409	மதங்கா	முக்கியமாக வங்காளம் மற்றும் பர்மாவில் காணப்படும் ஒரு வகை மூங்கில்
14413	யானைகவசம்	யானையின் ஆபரணம்
